"GameID","PlayID","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","HitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","PitchUID","yyyymmdd","key","XCoord","YCoord","XLand","YLand","barrel","solid","F.B","topped","under","weak","ContactType","LAEVcol","Bases","Hit","X1B","X2B","X3B","HR","SH","Error","Out","K","BB","HBP","ExpOBP","ExpSLG","Exp2OPS","Pred_1B","Pred_2B","Pred_3B","Pred_HR","BBtype"
"UNC2UNC091816","UNC2UNC091816 08( 04",209,"9/18/16","3:45:14 PM",4,4,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Miller, Brian",8880056,"Left","NOR_TAR2","Undefined",8,"Top",0,1,2,"Undefined","FB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,86.17054743,0.317548237,-3.289168942,1956.298269,220.1085762,"1:15",5.256323095,2.999946362,6.47474453,-22.07144198,14.88649192,12.56866903,3.709091902,1.023911435,78.11964796,-3.889899391,-0.892787898,0.437547655,79.17836205,42.03953942,-43.25114136,4186.328529,70.17196552,78.66545423,-84.71029388,260.4366336,63.03814821,-57.58497371,4.700402222,-7.924139795,8.118926643,-2.774212359,50,5.268823572,6.850950508,-125.3044264,0.080487173,-12.50158226,27.1414584,-19.36515927,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","6b68e5fa-7dd8-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 04 4",-58.80441444957,53.0212585494166,-219.857317155365,139.606590869292,0,0,0,0,1,0,"Under","lightskyblue",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"FB"
"UNC2UNC091816","UNC2UNC091816 08( 04",210,"9/18/16","3:45:54 PM",4,5,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Miller, Brian",8880056,"Left","NOR_TAR2","Undefined",8,"Top",0,1,2,"Undefined","BB","InPlay","Undefined","LineDrive","Double",0,3,NA,74.15754282,1.69278616,-2.120216325,1560.709529,81.61729044,"8:45",5.043456379,3.169369786,6.14899599,-52.49848452,-2.277364783,-15.13411837,2.234043331,-0.051529892,68.39361204,-8.154944645,-4.972960178,0.510052305,101.036072,12.9298005,11.84182715,613.3380421,106.9164558,19.16437469,25.86254809,249.2257541,249.2257541,15.67028239,2.25178833,7.641754567,-1.719215509,-3.000450903,50,5.144970567,4.38345702,-107.8765687,1.838510313,8.990123439,19.05684081,-34.19661543,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","85e0a17a-7dd8-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 04 5",-98.4742969590843,22.6075359914181,67.3161478725643,239.962523620487,0,0,1,1,0,0,"F&B","coral",2,1,0,1,0,0,0,0,0,0,0,0,0.636922127975124,0.866829735153664,0.649865784237125,0.501498143900415,0.114901598529189,0.020470180485438,5.22050600811237e-05,"LD"
"UNC2UNC091816","UNC2UNC091816 08( 05",211,"9/18/16","3:47:10 PM",5,1,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Freeman, Ike",8899244,"Right","NOR_TAR2","Undefined",8,"Top",0,0,0,"Undefined","BB","InPlay","Undefined","Bunt","Out",1,0,NA,73.18677628,1.528106834,-3.108556121,1503.800126,67.32441515,"8:15",5.076815669,2.902863544,7.105174426,-54.57323206,-5.35870607,-12.71499715,1.917706233,-0.979550155,68.44845941,-8.810111873,-5.529689295,0.504914882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.37393972,-3.396198132,-2.71429508,50,5.149517976,6.054131044,-106.6161202,1.715099703,7.408993805,16.63570369,-36.12174998,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","b1603c35-7dd8-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 05 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0.308190835773325,0.308190835773325,0.277371752195992,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08( 06",212,"9/18/16","3:48:19 PM",6,1,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Holtzapple, Jake",8899290,"Right","NOR_TAR2","Undefined",8,"Top",1,0,0,"Undefined","Und","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","fde60992-5a15-4514-8ae6-4422d984d485","2016-09-18","UNC2UNC091816 08( 06 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08( 06",213,"9/18/16","3:48:32 PM",6,2,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Holtzapple, Jake",8899290,"Right","NOR_TAR2","Undefined",8,"Top",1,0,1,"Undefined","FB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,85.84767267,-1.82443551,-5.485515511,1979.693486,252.7030986,"2:30",5.382389763,2.827769147,6.480714994,-31.81231175,5.409732217,17.48434338,1.048089302,-0.766853693,78.73537204,-7.830318709,-2.175238515,0.439108281,51.59309173,-64.72587769,-117.5034044,NA,NA,NA,NA,2.423152207,2.301661339,4.759395945,0.017960205,-11.15853931,3.488840564,-2.449594946,50,5.239522063,11.46657044,-124.4670319,-4.868057164,-17.50801703,24.93778505,-26.69997365,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","dfbd151e-7dd8-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 06 2",22.027644207933,-46.6543674794644,0.201052896472228,2.41479695856797,0,0,0,1,0,1,"Weak","tan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"GB"
"UNC2UNC091816","UNC2UNC091816 08( 06",214,"9/18/16","3:49:40 PM",6,3,"Rogoszewski, J.T.",8890019,"Right","NOR_TAR","Holtzapple, Jake",8899290,"Right","NOR_TAR2","Undefined",8,"Top",1,0,2,"Undefined","Und","InPlay","Undefined","GroundBall","Single",0,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","662f936f-6d5f-47de-9756-f26d83aa8cd5","2016-09-18","UNC2UNC091816 08( 06 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0.399848012584855,0.399848012584855,0.35986321132637,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08( 07",215,"9/18/16","3:52:48 PM",7,1,"Welch, Logan",8890021,"Right","NOR_TAR","Dalatri, Luca",8897904,"Right","NOR_TAR2","Undefined",8,"Top",1,0,0,"Undefined","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,83.8080364,2.541753116,-3.052753659,2424.614249,272.4673654,"3:00",3.676640965,3.557797307,5.813992455,-39.70840222,-0.185582785,3.444453206,2.735659307,1.003914585,77.27909873,-4.863972486,-2.409974322,0.452475926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.608234609,-0.73334306,-3.309939855,50,3.861195734,6.387868277,-121.7937098,4.174706322,-3.957739062,21.63351324,-33.2868244,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","77ccaa9e-7dd9-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 07 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08( 07",216,"9/18/16","3:53:25 PM",7,2,"Welch, Logan",8890021,"Right","NOR_TAR","Dalatri, Luca",8897904,"Right","NOR_TAR2","Undefined",8,"Top",1,1,0,"Undefined","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,83.70039358,1.405605807,-4.237631452,2395.506554,250.8409424,"2:15",3.716126957,3.575673238,6.178578526,-38.16493162,1.084800281,3.228521045,1.837422492,-0.075314881,77.09097504,-5.758312972,-3.631500639,0.450909999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.86027304,0.223788563,-3.257122138,50,3.802827379,8.915790784,-121.5932303,1.883474349,-4.309110104,22.43860137,-31.83690258,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","90d3c529-7dd9-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 07 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08( 07",217,"9/18/16","3:53:49 PM",7,3,"Welch, Logan",8890021,"Right","NOR_TAR","Dalatri, Luca",8897904,"Right","NOR_TAR2","Undefined",8,"Top",1,2,0,"Undefined","CH","BallCalled","Undefined","Undefined","Undefined",0,0,NA,83.27564897,3.276771316,-3.779044693,2303.459186,225.8393427,"1:30",3.679241073,3.390139671,6.058273017,-31.44659557,8.159658483,8.44064289,4.10115415,0.591073087,76.81206626,-2.604004107,-2.201103328,0.452953274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.45790537,3.63479424,-3.101338115,50,3.91697901,7.73651009,-120.9278524,6.003101473,-8.200448827,20.34306766,-26.71280617,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","9f6c6931-7dd9-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 07 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08( 07",218,"9/18/16","3:54:09 PM",7,4,"Welch, Logan",8890021,"Right","NOR_TAR","Dalatri, Luca",8897904,"Right","NOR_TAR2","Undefined",8,"Top",1,3,0,"Undefined","CH","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,81.33064535,2.223338073,-4.456422113,2300.428352,236.2106943,"1:45",3.30993302,3.388670711,6.160317617,-39.11600853,2.378565322,3.61279571,2.111189301,-0.434909008,75.09692874,-5.104075772,-3.780160635,0.463625348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.065511794,0.740746299,-3.052317638,50,3.458582482,9.101249207,-118.0945553,3.487708368,-4.376079051,20.20608408,-31.11661848,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","ab6e2a4e-7dd9-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 07 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08( 07",219,"9/18/16","3:54:34 PM",7,5,"Welch, Logan",8890021,"Right","NOR_TAR","Dalatri, Luca",8897904,"Right","NOR_TAR2","Undefined",8,"Top",1,3,1,"Undefined","BB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,81.52022873,1.928997735,-4.735833896,2374.604773,189.7072027,"12:15",3.540573645,3.486477559,5.877148596,-33.83390376,8.022877714,1.379145771,2.519215336,-0.80645528,75.06653336,-4.381674464,-4.479068362,0.465644453,51.31034185,-19.16349178,131.9936599,NA,NA,NA,NA,6.586634954,5.08108474,110.818051,0.103180542,-1.942872091,3.825567797,-3.104289159,50,3.677080663,9.757596249,-118.2803067,2.984298351,-2.776398874,20.71698193,-26.70724394,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","b66b7186-7dd9-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08( 07 5",48.467016641244,-16.8433808560288,6.15661828259751,-2.34089968594142,0,0,0,1,0,1,"Weak","tan",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"GB"
"UNC2UNC091816","UNC2UNC091816 08( 07",220,"9/18/16","3:55:30 PM",7,6,"Welch, Logan",8890021,"Right","NOR_TAR","Dalatri, Luca",8897904,"Right","NOR_TAR2","Undefined",8,"Top",1,3,2,"Undefined","Und","StrikeCalled","Strikeout","Undefined","Undefined",2,0,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","35deea81-753d-4a4f-9491-235b6f223e40","2016-09-18","UNC2UNC091816 08( 07 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 01",221,"9/18/16","3:56:44 PM",1,1,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",8,"Bottom",0,0,0,"FB","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,88.43544101,-2.73917518,-6.125925196,2236.796417,223.0800249,"1:30",5.883686807,3.228264367,6.352100052,-18.75872483,17.09279286,16.01550068,1.783085115,-1.09660559,79.62311859,-6.308497308,-3.084544869,0.430948418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.78459755,10.28965314,-2.790573013,50,5.675292397,13.25704991,-127.8488638,-6.696078459,-17.58843081,29.96193655,-15.3928148,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","06eeaa27-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 01 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 01",222,"9/18/16","3:58:34 PM",1,2,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",8,"Bottom",0,1,0,"FB","FB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,88.21667037,-2.779976494,-6.414109504,2279.731639,222.8923257,"1:30",5.693976527,3.001450396,6.800511813,-20.87881553,13.74491025,12.79937142,1.399333792,-1.809449978,81.54210655,-6.725541269,-3.998711092,0.423504879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.694120869,8.327355158,-2.590506183,50,5.505103862,14.01723701,-127.7452834,-6.802516798,-14.53239821,23.47147174,-18.25470662,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","4588742f-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 01 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 01",223,"9/18/16","3:58:53 PM",1,3,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",8,"Bottom",0,2,0,"FB","FB","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,90.33352039,-1.248156356,-5.208209899,2270.824728,219.7675847,"1:15",5.869658252,3.224279594,6.639897421,-18.16225294,14.94859361,12.4662855,3.208764876,-0.517182361,83.11843394,-4.688246739,-2.8515102,0.414149042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.217296045,8.584604282,-2.877626027,50,5.777602298,11.60016069,-131.1624059,-3.387535275,-14.43824077,25.50323838,-17.09042703,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","4e756cd3-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 01 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 01",224,"9/18/16","3:59:10 PM",1,4,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",8,"Bottom",0,2,1,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,91.06881677,-1.067852311,-4.707059063,2332.426961,216.9189161,"1:15",5.784922674,2.936639429,6.674186041,-19.45852626,12.979237,9.774704023,3.183179071,-0.564132951,83.99215185,-4.751739245,-2.8581681,0.40991798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.585616107,7.451353294,-2.625639801,50,5.705347271,10.61865764,-132.3569033,-3.03179886,-11.80064923,25.57004771,-18.82210015,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","5ea8fa41-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 01 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 01",225,"9/18/16","3:59:34 PM",1,5,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",8,"Bottom",0,2,2,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,90.25840326,-2.655453286,-4.782751317,2264.043497,209.9256353,"1:00",5.865947421,2.964581707,6.685836511,-12.58601759,21.27068674,12.26217807,2.378437489,-0.397640266,81.15777819,-5.071468357,-2.432068346,0.418787643,63.4554442,56.44105079,135.6869808,5608.318929,-89.18923861,61.29414046,64.38376063,159.4558943,34.75981178,145.8153751,3.867922974,-8.391934009,12.71885514,-2.650355439,50,5.683376099,10.60985478,-130.8526678,-6.437522537,-14.31349974,31.80076167,-10.4804402,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","6951ffcc-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 01 5",35.0778296211701,52.8785331461405,89.5921142031014,-131.906919074138,0,0,0,0,1,0,"Under","lightskyblue",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"FB"
"UNC2UNC091816","UNC2UNC091816 08) 01",226,"9/18/16","3:59:55 PM",1,6,"Bergner, Austin",8889809,"Right","NOR_TAR2","Greenfield, Aaron",8899289,"Right","NOR_TAR","Undefined",8,"Bottom",0,2,2,"CU","BB","InPlay","Undefined","GroundBall","Single",0,0,NA,73.90859512,2.31066855,-1.49573474,1800.810196,55.22513341,"7:45",5.847276321,2.923165358,6.190258785,-62.85329566,-11.8485723,-16.99476462,2.744506086,0.12581681,67.65931013,-9.537939888,-4.722578673,0.514016093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.820909288,-7.211245515,-2.802068378,50,5.989588759,3.233767186,-107.4389424,2.752380933,10.17457339,20.90325277,-40.49193783,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","79459d1d-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 01 6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0.399848012584855,0.399848012584855,0.35986321132637,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 02",227,"9/18/16","4:00:46 PM",2,1,"Bergner, Austin",8889809,"Right","NOR_TAR2","Riley, Brandon",8890000,"Left","NOR_TAR","Undefined",8,"Bottom",0,0,0,"CH","CH","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,80.91499282,1.078381333,-4.682076149,2000.67496,266.955606,"3:00",5.645601155,3.146761734,7.217652653,-39.57634894,0.67703235,13.44143568,3.327139211,0.019066614,74.78252171,-6.485129919,-2.110527033,0.456638686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.778539568,0.109051764,-2.882082161,50,5.695351711,9.339755146,-117.6884431,1.34256792,-12.42109075,20.48242492,-32.01974705,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","960a5497-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 02 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 02",228,"9/18/16","4:01:06 PM",2,2,"Bergner, Austin",8889809,"Right","NOR_TAR2","Riley, Brandon",8890000,"Left","NOR_TAR","Undefined",8,"Bottom",0,0,1,"FB","FB","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,90.94864229,-0.532043345,-5.33321787,2422.517491,220.6142717,"1:15",5.736776799,3.375546247,6.54839904,-16.27462145,16.75638288,14.39583078,3.890587065,-0.329057136,82.88755021,-3.625673569,-2.604836284,0.413649409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.435852652,9.402550317,-3.012887482,50,5.692858158,11.90114321,-131.9704775,-1.704017273,-16.64212674,28.06347764,-15.59065754,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","9e921f62-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 02 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 02",229,"9/18/16","4:01:26 PM",2,3,"Bergner, Austin",8889809,"Right","NOR_TAR2","Riley, Brandon",8890000,"Left","NOR_TAR","Undefined",8,"Bottom",0,0,2,"FB","FB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,91.1597731,-0.708958056,-5.948812449,2330.520211,233.6044672,"1:45",5.599095823,3.385340333,6.648721762,-21.98102268,10.55300652,14.35758362,3.114988036,-0.881954251,83.94626865,-4.867828137,-3.240083832,0.410525789,62.66600751,53.82796974,-122.3760315,4164.431807,-60.8718864,60.98764489,-91.62189634,169.0716588,24.74631594,-123.3136102,3.801964722,-9.429196012,6.013950208,-2.990004632,50,5.542009292,13.36595346,-132.2286454,-2.276483197,-16.86128202,25.55215251,-21.41990681,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","b01389a4-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 02 3",-36.9862088348154,50.5870423455533,-141.289283316929,-92.8577634297332,0,0,0,0,1,0,"Under","lightskyblue",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"FB"
"UNC2UNC091816","UNC2UNC091816 08) 02",230,"9/18/16","4:02:14 PM",2,4,"Bergner, Austin",8889809,"Right","NOR_TAR2","Riley, Brandon",8890000,"Left","NOR_TAR","Undefined",8,"Bottom",0,0,2,"CU","BB","BallCalled","Undefined","Undefined","Undefined",0,0,NA,74.16552093,-0.103752873,-4.879556017,1586.693924,25.18179684,"6:45",5.594700543,3.117198187,6.349657604,-64.62780154,-14.64220386,-6.862319828,0.113210968,-1.956593293,69.35750064,-12.11389893,-6.169774832,0.508854902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.405106298,-7.999332697,-2.759605066,50,5.5564515,9.361117032,-107.6644661,-1.793997797,2.823460301,18.66661612,-41.56481782,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","cbaf4a23-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 02 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"UNC2UNC091816","UNC2UNC091816 08) 02",231,"9/18/16","4:02:46 PM",2,5,"Bergner, Austin",8889809,"Right","NOR_TAR2","Riley, Brandon",8890000,"Left","NOR_TAR","Undefined",8,"Bottom",0,1,2,"CU","BB","FoulBall","Undefined","Undefined","Undefined",0,0,NA,74.35494328,1.24910331,-3.573773194,1604.755343,39.60188054,"7:15",5.877859655,2.966887424,6.226750654,-62.83797732,-12.92887537,-10.65758774,1.796117978,-1.222420015,69.03733367,-10.48861668,-5.580622713,0.508465389,90.53195573,17.68519941,45.63995169,2930.599832,70.99406527,22.24558326,84.02270035,224.7819063,105.464757,55.38567183,2.17961731,4.808159958,-7.414365269,-2.69465543,50,5.939765098,7.01979509,-108.0622507,0.764440074,5.675919969,19.12613494,-40.92653272,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","dd8d7a3d-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 02 5",-86.2534143245756,27.5024276319704,184.994236616472,127.687265686718,0,0,1,0,1,0,"F&B","coral",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,"LD"
"UNC2UNC091816","UNC2UNC091816 08) 02",232,"9/18/16","4:03:22 PM",2,6,"Bergner, Austin",8889809,"Right","NOR_TAR2","Riley, Brandon",8890000,"Left","NOR_TAR","Undefined",8,"Bottom",0,1,2,"FB","FB","InPlay","Undefined","FlyBall","Out",1,0,NA,91.13363624,-1.418824007,-5.342155933,2444.398685,224.7108315,"1:30",5.862926504,3.271412342,6.53417691,-20.23199257,13.17852969,13.07727185,2.869696169,-0.552667798,81.98684168,-5.287071827,-2.845271553,0.416018985,85.76407294,24.55833265,1.788828524,2741.723237,109.991444,42.37322207,-1.366481118,292.458394,158.8902546,-2.6815331,3.918086548,-8.985680846,7.764783127,-2.906191305,50,5.75554719,11.97335235,-132.0737815,-3.868421988,-15.6171847,32.33776748,-18.67879379,"NOR_TAR","NOR_TAR2","UNC","D1","ACC","f6817dbb-7dda-11e6-a963-3417ebb12bea","2016-09-18","UNC2UNC091816 08) 02 6",-78.0057349597228,35.645217360133,-13.6825191091742,292.138153776405,0,0,0,0,1,0,"Under","lightskyblue",0,0,0,0,0,0,0,0,1,0,0,0,0.128903169706263,0.327770385672086,0.182301924724245,0.0846851949535511,0.0348708606588381,0.00923595162293268,0.000111162470941657,"LD"
